"","X","temperature","lower","rain","month","yr"
"2283",2283,13,4.8,20,4,1993
"2284",2284,7.5,0.5,25.2,4,1993
"2285",2285,12,-2,0,4,1993
"2286",2286,10.8,2.3,2.6,4,1993
"2287",2287,12,3.5,7.2,4,1993
"2288",2288,12.8,7,2.8,4,1993
"2289",2289,13,4.5,1.4,4,1993
"2290",2290,9.5,6.5,1.3,4,1993
"2291",2291,12.5,7,1.2,4,1993
"2292",2292,10.5,2.3,12.1,4,1993
"2293",2293,13.5,5.3,9.9,4,1993
"2294",2294,12.3,1,2.8,4,1993
"2295",2295,14,1,0.2,4,1993
"2296",2296,11.8,3.8,0,4,1993
"2297",2297,16.6,2.7,0,4,1993
"2298",2298,13.7,3,0,4,1993
"2299",2299,15.3,8.3,0,4,1993
"2300",2300,15.5,7.8,0.1,4,1993
"2301",2301,15,9,0,4,1993
"2302",2302,17,6.5,0,4,1993
"2303",2303,19.3,10.8,0,4,1993
"2304",2304,17.3,5,0,4,1993
"2305",2305,14,9.3,0.4,4,1993
"2306",2306,13.5,7.8,3.3,4,1993
"2307",2307,14.3,7.3,2.6,4,1993
"2308",2308,16.5,7.3,0,4,1993
"2309",2309,13.3,7,4.8,4,1993
"2310",2310,20.5,6.8,0,4,1993
"2311",2311,16.8,7,0,4,1993
"2312",2312,21.3,8.5,0,4,1993
"2313",2313,21.8,7,0,5,1993
"2314",2314,18.3,6.5,0,5,1993
"2315",2315,13.5,3,0,5,1993
"2316",2316,14.3,9,0,5,1993
"2317",2317,16,6.5,0,5,1993
"2318",2318,15.5,4,0,5,1993
"2319",2319,15.3,9.8,0,5,1993
"2320",2320,17,5,0,5,1993
"2321",2321,18,6.5,0.7,5,1993
"2322",2322,17.5,7.8,0.7,5,1993
"2323",2323,21.5,9,0,5,1993
"2324",2324,25,9.3,0,5,1993
"2325",2325,18,8,0,5,1993
"2326",2326,17,8.5,0,5,1993
"2327",2327,15.3,3,1.1,5,1993
"2328",2328,14,3.5,1.2,5,1993
"2329",2329,17.3,10,0.2,5,1993
"2330",2330,21.5,11.3,3.7,5,1993
"2331",2331,18,6,0,5,1993
"2332",2332,17.3,13,0.2,5,1993
"2333",2333,13.3,6.3,8.3,5,1993
"2334",2334,16.8,9.5,0,5,1993
"2335",2335,19.5,10.5,0.3,5,1993
"2336",2336,23,13,0,5,1993
"2337",2337,24.3,11,0,5,1993
"2338",2338,19,9.5,1.4,5,1993
"2339",2339,16.3,10.8,8.5,5,1993
"2340",2340,13.5,7.5,0.2,5,1993
"2341",2341,18,4.9,0,5,1993
"2342",2342,19.2,10.8,1.2,5,1993
"2343",2343,16.6,8.7,0.9,5,1993
"2344",2344,17.3,10.3,1.2,6,1993
"2345",2345,20.3,8,3.8,6,1993
"2346",2346,18.5,10.5,8.5,6,1993
"2347",2347,18.8,7,0,6,1993
"2348",2348,22,8.5,0,6,1993
"2349",2349,25,7.5,0,6,1993
"2350",2350,25.5,11,0,6,1993
"2351",2351,25.5,13.5,0,6,1993
"2352",2352,27.8,16.8,0,6,1993
"2353",2353,27.2,14.5,0,6,1993
"2354",2354,23.5,15,9,6,1993
"2355",2355,16.5,11.5,3.7,6,1993
"2356",2356,17.5,10.8,1,6,1993
"2357",2357,17.5,10.8,3.2,6,1993
"2358",2358,19,8,1.1,6,1993
"2359",2359,20.8,12.5,5,6,1993
"2360",2360,16.5,12,12,6,1993
"2361",2361,20.8,13.5,0.2,6,1993
"2362",2362,18.3,11.8,0,6,1993
"2363",2363,19,9.5,0,6,1993
"2364",2364,20.3,8.5,0,6,1993
"2365",2365,19.5,6.3,0,6,1993
"2366",2366,19.5,9,0,6,1993
"2367",2367,18.5,7.3,0,6,1993
"2368",2368,21,6.5,0,6,1993
"2369",2369,20.5,13,0,6,1993
"2370",2370,22.8,15,0,6,1993
"2371",2371,24.5,9,0,6,1993
"2372",2372,24.3,8.3,0,6,1993
"2373",2373,24.8,11,0,6,1993
"2374",2374,27.3,11,0,7,1993
"2375",2375,23.4,12.9,0,7,1993
"2376",2376,24.5,13.3,0,7,1993
"2377",2377,26,14.5,0,7,1993
"2378",2378,26.8,13.5,0,7,1993
"2379",2379,19,8.5,0,7,1993
"2380",2380,23.3,8.8,0,7,1993
"2381",2381,22.8,12,0,7,1993
"2382",2382,22,15,0,7,1993
"2383",2383,17.5,6.8,7,7,1993
"2384",2384,16.5,4.5,3.7,7,1993
"2385",2385,17.5,6.3,0,7,1993
"2386",2386,18.3,5,0,7,1993
"2387",2387,18.8,13.3,7.6,7,1993
"2388",2388,22.8,14,3.4,7,1993
"2389",2389,21.3,14.8,5.2,7,1993
"2390",2390,22.5,13.5,2.6,7,1993
"2391",2391,21.5,8,0,7,1993
"2392",2392,20,11.8,1.2,7,1993
"2393",2393,20.8,13,0.8,7,1993
"2394",2394,20.5,11.8,2.8,7,1993
"2395",2395,18,10.5,0,7,1993
"2396",2396,20.5,14.8,0,7,1993
"2397",2397,23.8,15.3,15.1,7,1993
"2398",2398,17.8,10.3,1,7,1993
"2399",2399,19,10.5,0.7,7,1993
"2400",2400,18.5,14,1.3,7,1993
"2401",2401,19.5,15.3,3.4,7,1993
"2402",2402,24.4,17,0,7,1993
"2403",2403,19.3,14,0.3,7,1993
"2404",2404,20.8,10.9,0,7,1993
"2405",2405,18.5,6.1,0,8,1993
"2406",2406,21.5,12.5,0,8,1993
"2407",2407,21,12.8,0,8,1993
"2408",2408,21.5,11.8,0,8,1993
"2409",2409,19.2,13.3,1.5,8,1993
"2410",2410,19.5,9,0,8,1993
"2411",2411,21.4,12.8,0,8,1993
"2412",2412,22.8,12,0,8,1993
"2413",2413,20.8,14,0,8,1993
"2414",2414,22.5,13,0,8,1993
"2415",2415,19,10.5,0,8,1993
"2416",2416,21,14,19.3,8,1993
"2417",2417,19.5,5,0,8,1993
"2418",2418,20,7.3,0,8,1993
"2419",2419,25.8,14.5,0,8,1993
"2420",2420,22,11.5,0,8,1993
"2421",2421,22,9.8,0,8,1993
"2422",2422,22.7,8,0,8,1993
"2423",2423,23.3,8.5,0,8,1993
"2424",2424,25.3,13,0,8,1993
"2425",2425,25.3,12,0,8,1993
"2426",2426,23,11.8,8.6,8,1993
"2427",2427,17.3,9.3,0,8,1993
"2428",2428,16.8,6.8,0,8,1993
"2429",2429,18,3.5,0,8,1993
"2430",2430,18,6.5,0,8,1993
"2431",2431,18.5,6,0,8,1993
"2432",2432,18.5,4.5,0,8,1993
"2433",2433,19.3,5,0.4,8,1993
"2434",2434,20,4,0,8,1993
"2435",2435,21.5,12.7,0,8,1993
"2436",2436,23.3,6.8,0,8,1993
"2437",2437,19.5,8.8,0,9,1993
"2438",2438,24.3,10.8,0,9,1993
"2439",2439,21,10.8,0,9,1993
"2440",2440,19.8,5.5,0,9,1993
"2441",2441,17.5,3.8,0,9,1993
"2442",2442,18,4.8,0,9,1993
"2443",2443,19.3,8.3,0,9,1993
"2444",2444,22.5,13.5,35.8,9,1993
"2445",2445,20.3,14.8,4.7,9,1993
"2446",2446,19,13.3,8.4,9,1993
"2447",2447,16.5,5.5,0.1,9,1993
"2448",2448,16.9,5.3,0.2,9,1993
"2449",2449,15.5,11,19.3,9,1993
"2450",2450,16,11.3,11,9,1993
"2451",2451,14.5,6.8,0,9,1993
"2452",2452,15.8,9.7,7.6,9,1993
"2453",2453,15,9.4,0.2,9,1993
"2454",2454,17.2,2.4,0,9,1993
"2455",2455,16.8,3.4,0,9,1993
"2456",2456,20.8,12.3,0.3,9,1993
"2457",2457,16.5,11.5,10.4,9,1993
"2458",2458,18.3,10,2.9,9,1993
"2459",2459,17.8,5,0,9,1993
"2460",2460,16.5,5,0,9,1993
"2461",2461,16,7.8,0.1,9,1993
"2462",2462,12,3.5,0.6,9,1993
"2463",2463,13.8,0.5,0.1,9,1993
"2464",2464,13.8,7.8,5.4,9,1993
"2465",2465,12.3,5,4.1,9,1993
"2466",2466,14.3,2.8,6.9,9,1993
"2467",2467,14.5,7.3,12.6,10,1993
"2468",2468,12.8,9.3,19.7,10,1993
"2469",2469,12.8,7,1.7,10,1993
"2470",2470,16,9.3,2.3,10,1993
"2471",2471,16.5,10,5.1,10,1993
"2472",2472,16.5,9.5,7.9,10,1993
"2473",2473,15.5,8.5,5.5,10,1993
"2474",2474,14.2,6.3,1.8,10,1993
"2475",2475,15.5,9.3,5.6,10,1993
"2476",2476,14.3,8,0.8,10,1993
"2477",2477,15.5,10.5,12.2,10,1993
"2478",2478,17.5,10.3,6.7,10,1993
"2479",2479,17,11.5,59.5,10,1993
"2480",2480,13.6,7,1,10,1993
"2481",2481,11.1,-0.5,0,10,1993
"2482",2482,10,-3.5,0,10,1993
"2483",2483,9,-1.5,0,10,1993
"2484",2484,11,2,0,10,1993
"2485",2485,13,-2.3,0,10,1993
"2486",2486,10.9,-2,0,10,1993
"2487",2487,11,2.3,0.1,10,1993
"2488",2488,9.3,5,0,10,1993
"2489",2489,10.8,6,0,10,1993
"2490",2490,11.8,7,0,10,1993
"2491",2491,10.8,5.8,0,10,1993
"2492",2492,12,7.4,0,10,1993
"2493",2493,11.5,8.3,0,10,1993
"2494",2494,11,8,0.7,10,1993
"2495",2495,11.5,5.3,0,10,1993
"2496",2496,12,6.3,0,10,1993
"2497",2497,9.6,7.4,0,10,1993
"2498",2498,9.5,7,0,11,1993
"2499",2499,8,5,0,11,1993
"2500",2500,10.3,5.8,0,11,1993
"2501",2501,13.8,10.5,0,11,1993
"2502",2502,15.3,10.8,0,11,1993
"2503",2503,16.5,7.5,0,11,1993
"2504",2504,13.5,6.8,0,11,1993
"2505",2505,11.5,6.5,0,11,1993
"2506",2506,10.3,-1.8,0,11,1993
"2507",2507,11.5,6,9,11,1993
"2508",2508,12,3,2,11,1993
"2509",2509,9,2,0.5,11,1993
"2510",2510,11,6,9.3,11,1993
"2511",2511,13,5.5,7.8,11,1993
"2512",2512,8.5,0.3,0,11,1993
"2513",2513,9.5,-1.5,0,11,1993
"2514",2514,6.5,-0.5,0,11,1993
"2515",2515,6.7,-1.5,0,11,1993
"2516",2516,5.5,-2.8,0,11,1993
"2517",2517,5.7,-4.3,0,11,1993
"2518",2518,5,-2.3,0.3,11,1993
"2519",2519,1.8,-6,0,11,1993
"2520",2520,0.5,-5,0,11,1993
"2521",2521,0.8,-3.8,0,11,1993
"2522",2522,5,0.5,4.1,11,1993
"2523",2523,11,-0.8,0.1,11,1993
"2524",2524,4.8,0.5,0,11,1993
"2525",2525,8.3,-0.5,0,11,1993
"2526",2526,1,-1.3,0,11,1993
"2527",2527,7.5,-0.3,4.9,11,1993
"2528",2528,9,4.3,2.8,12,1993
"2529",2529,11,4,0.8,12,1993
"2530",2530,12.3,9.6,0.3,12,1993
"2531",2531,12.4,9.6,0.9,12,1993
"2532",2532,12,4.5,0.4,12,1993
"2533",2533,9.8,5.8,0,12,1993
"2534",2534,10,6,4.3,12,1993
"2535",2535,8.3,2.8,5.9,12,1993
"2536",2536,12.5,8,2.5,12,1993
"2537",2537,9.5,5.8,1.7,12,1993
"2538",2538,8.3,2.8,0,12,1993
"2539",2539,6.8,2.5,1.7,12,1993
"2540",2540,11.8,4.3,6.8,12,1993
"2541",2541,9.8,-1,0.8,12,1993
"2542",2542,6.5,-0.3,6.5,12,1993
"2543",2543,7.5,4,0.7,12,1993
"2544",2544,8.3,3.8,2,12,1993
"2545",2545,11,5.8,0.5,12,1993
"2546",2546,13.3,8.8,9.9,12,1993
"2547",2547,14.3,3.5,11.2,12,1993
"2548",2548,7.8,1.8,4.6,12,1993
"2549",2549,6.8,1.5,0.4,12,1993
"2550",2550,8.5,2.5,2.4,12,1993
"2551",2551,7,1.8,1.5,12,1993
"2552",2552,4.3,-0.7,0,12,1993
"2553",2553,3.5,-0.5,0,12,1993
"2554",2554,2.5,-2,0,12,1993
"2555",2555,3.5,-1.8,4.1,12,1993
"2556",2556,10,3,1.3,12,1993
"2557",2557,11.3,5.5,8,12,1993
"2558",2558,8.5,4,12.1,12,1993
"2559",2559,7,-0.5,0.1,1,1994
"2560",2560,9.2,1,6.6,1,1994
"2561",2561,9.8,4.6,0.2,1,1994
"2562",2562,8,4.3,3.3,1,1994
"2563",2563,8.5,1.8,9.2,1,1994
"2564",2564,8,1,6.3,1,1994
"2565",2565,4,-1.5,10.7,1,1994
"2566",2566,4,-4.2,9.9,1,1994
"2567",2567,7.8,-4,1.9,1,1994
"2568",2568,9.3,6.3,18.2,1,1994
"2569",2569,9,4.5,0.1,1,1994
"2570",2570,10,6.3,3.7,1,1994
"2571",2571,12.5,7.5,3.1,1,1994
"2572",2572,11.3,5.3,3.8,1,1994
"2573",2573,8.5,0.5,1.5,1,1994
"2574",2574,7,1.5,6.6,1,1994
"2575",2575,5,0.3,0,1,1994
"2576",2576,4,-1.5,0,1,1994
"2577",2577,8,2.8,2.9,1,1994
"2578",2578,7,0,0,1,1994
"2579",2579,9.5,4.5,0,1,1994
"2580",2580,10.3,6,0,1,1994
"2581",2581,11.6,5.3,1.7,1,1994
"2582",2582,11.5,1.8,3.3,1,1994
"2583",2583,11.5,4.1,2.3,1,1994
"2584",2584,12,4.8,6.4,1,1994
"2585",2585,11,6.5,0,1,1994
"2586",2586,11,4,4.5,1,1994
"2587",2587,7.5,-0.5,0.7,1,1994
"2588",2588,10.5,7.5,0.4,1,1994
"2589",2589,9.3,0.5,0,1,1994
"2590",2590,8.5,3.5,0,2,1994
"2591",2591,9.5,-1.3,4.2,2,1994
"2592",2592,6.5,-0.5,6.4,2,1994
"2593",2593,11,4.5,7.5,2,1994
"2594",2594,9.8,-0.3,0.1,2,1994
"2595",2595,10.5,-0.5,0,2,1994
"2596",2596,9.5,2.3,6.6,2,1994
"2597",2597,9,-3,0,2,1994
"2598",2598,9,1,0.5,2,1994
"2599",2599,9,0.3,0,2,1994
"2600",2600,7.8,0.3,7.2,2,1994
"2601",2601,6.3,-2,2.2,2,1994
"2602",2602,7,0,0,2,1994
"2603",2603,3.3,-5,0,2,1994
"2604",2604,-0.2,-5,3,2,1994
"2605",2605,7,-0.5,0,2,1994
"2606",2606,8,2.5,0,2,1994
"2607",2607,6,3.5,0,2,1994
"2608",2608,7.3,-1.5,0,2,1994
"2609",2609,6.8,0.8,0,2,1994
"2610",2610,2.8,-3.5,0,2,1994
"2611",2611,3.4,-3.3,0.2,2,1994
"2612",2612,2.5,0.3,10.3,2,1994
"2613",2613,4.5,2,3,2,1994
"2614",2614,4,1.5,0,2,1994
"2615",2615,8.9,3.8,2.4,2,1994
"2616",2616,11.9,7,0,2,1994
"2617",2617,12.5,6,0.3,2,1994
"2618",2618,11.8,5,0.9,3,1994
"2619",2619,9,3.8,2,3,1994
"2620",2620,11.5,3.5,0,3,1994
"2621",2621,12,2.5,0,3,1994
"2622",2622,10.5,6,0,3,1994
"2623",2623,13.8,4.3,0,3,1994
"2624",2624,10.8,6.8,0,3,1994
"2625",2625,13,10.5,2.1,3,1994
"2626",2626,12.5,9.5,0,3,1994
"2627",2627,11.4,3,0.9,3,1994
"2628",2628,11.5,-1.5,0,3,1994
"2629",2629,9.5,1.4,0,3,1994
"2630",2630,10.7,4.4,0.6,3,1994
"2631",2631,13.3,7.3,0,3,1994
"2632",2632,14.5,9.5,1.4,3,1994
"2633",2633,12.8,3.5,0.7,3,1994
"2634",2634,10,2.8,0,3,1994
"2635",2635,9.5,4.8,1.1,3,1994
"2636",2636,11.3,4,5.8,3,1994
"2637",2637,9.5,-1,0,3,1994
"2638",2638,9.5,2,0.7,3,1994
"2639",2639,11,1,1.8,3,1994
"2640",2640,12,8,5.3,3,1994
"2641",2641,13.8,8.3,1.7,3,1994
"2642",2642,13.3,9.8,0.4,3,1994
"2643",2643,12.5,1.3,1.3,3,1994
"2644",2644,10.5,-1.3,0,3,1994
"2645",2645,11,7,0.4,3,1994
"2646",2646,12,10.5,0,3,1994
"2647",2647,15,8.8,0,3,1994
"2648",2648,16.5,5.5,6.3,3,1994
"2649",2649,11,7,13.7,4,1994
"2650",2650,11,2.4,1.3,4,1994
"2651",2651,8.8,0,0.3,4,1994
"2652",2652,10.8,6,10.8,4,1994
"2653",2653,10.3,2.5,0.2,4,1994
"2654",2654,10.5,1.8,2.7,4,1994
"2655",2655,11.3,2,1.4,4,1994
"2656",2656,9.5,2.8,6,4,1994
"2657",2657,10,1,13.7,4,1994
"2658",2658,8.3,1.3,6.3,4,1994
"2659",2659,10,2.8,0,4,1994
"2660",2660,14.5,-0.5,0,4,1994
"2661",2661,11.3,4.3,5.1,4,1994
"2662",2662,10.8,2.5,0.1,4,1994
"2663",2663,8,3.3,1.3,4,1994
"2664",2664,8,5,1.2,4,1994
"2665",2665,12,2.5,0,4,1994
"2666",2666,11.3,3.3,0,4,1994
"2667",2667,10.3,1.8,0,4,1994
"2668",2668,11.8,6.8,0,4,1994
"2669",2669,12.3,7.3,0,4,1994
"2670",2670,14.3,3.3,0,4,1994
"2671",2671,16.5,10,6.8,4,1994
"2672",2672,17,6.8,2.4,4,1994
"2673",2673,15.8,3.8,0,4,1994
"2674",2674,13.8,10,0,4,1994
"2675",2675,18.5,10.8,0.3,4,1994
"2676",2676,18.5,12.3,0,4,1994
"2677",2677,19.5,5.8,0,4,1994
"2678",2678,22.8,11.5,0,4,1994
"2679",2679,19.5,3.5,0,5,1994
"2680",2680,18.5,5,0,5,1994
"2681",2681,18.3,4,0,5,1994
"2682",2682,19.5,8.5,1.5,5,1994
"2683",2683,14.8,6.5,1.2,5,1994
"2684",2684,12.8,9.3,5.2,5,1994
"2685",2685,15.8,10.3,0.1,5,1994
"2686",2686,13.5,6.3,7,5,1994
"2687",2687,16,5,0,5,1994
"2688",2688,17,4,0,5,1994
"2689",2689,18.5,9,0,5,1994
"2690",2690,18.5,11,6,5,1994
"2691",2691,18,5.5,0.8,5,1994
"2692",2692,20,10,0,5,1994
"2693",2693,20.3,1.5,13.7,5,1994
"2694",2694,19.5,10.8,0.1,5,1994
"2695",2695,19.5,6.8,12.2,5,1994
"2696",2696,9,6.3,2.8,5,1994
"2697",2697,14.5,1.3,0,5,1994
"2698",2698,13.8,3.5,0,5,1994
"2699",2699,20.5,15,5.4,5,1994
"2700",2700,13.5,10.5,22,5,1994
"2701",2701,16.5,10.5,0.5,5,1994
"2702",2702,15.5,10,1.4,5,1994
"2703",2703,13.3,9.5,1.7,5,1994
"2704",2704,14.5,2.5,7.3,5,1994
"2705",2705,12.5,5,2.3,5,1994
"2706",2706,13,7,0,5,1994
"2707",2707,12.3,1,0,5,1994
"2708",2708,16,1.5,0,5,1994
"2709",2709,18.3,3.3,0,5,1994
"2710",2710,21.5,3.3,0,6,1994
"2711",2711,25,11,0,6,1994
"2712",2712,18.8,11.3,0.3,6,1994
"2713",2713,16.6,8.3,0.8,6,1994
"2714",2714,12.5,5.3,7.4,6,1994
"2715",2715,16.5,11.3,0.3,6,1994
"2716",2716,21.5,12.3,0,6,1994
"2717",2717,21.3,12,1.7,6,1994
"2718",2718,16.8,6.5,0.3,6,1994
"2719",2719,15.8,10.8,0,6,1994
"2720",2720,17.5,5.5,0,6,1994
"2721",2721,19.8,5.8,0,6,1994
"2722",2722,20.8,7.8,0,6,1994
"2723",2723,23,11.8,0,6,1994
"2724",2724,23,7.3,0,6,1994
"2725",2725,22.5,11.5,0,6,1994
"2726",2726,23,9,0,6,1994
"2727",2727,24.2,11.4,0,6,1994
"2728",2728,21.7,12,0,6,1994
"2729",2729,20,12.8,0,6,1994
"2730",2730,17.8,13,0.9,6,1994
"2731",2731,17.5,15,0,6,1994
"2732",2732,20.8,6.8,0,6,1994
"2733",2733,24,13.8,0,6,1994
"2734",2734,29,15,7.5,6,1994
"2735",2735,21.5,10.5,0,6,1994
"2736",2736,20.3,12.5,0,6,1994
"2737",2737,25.3,9.5,0,6,1994
"2738",2738,27.3,14.5,0.5,6,1994
"2739",2739,20.5,7,0,6,1994
"2740",2740,24.8,9.8,0,7,1994
"2741",2741,26,15.8,0,7,1994
"2742",2742,26.5,12.3,0,7,1994
"2743",2743,27.5,16.3,1.6,7,1994
"2744",2744,23.5,12,0,7,1994
"2745",2745,21,11.3,0.2,7,1994
"2746",2746,20.5,10.8,7.5,7,1994
"2747",2747,21.8,13.8,8.1,7,1994
"2748",2748,17.5,13.8,0.5,7,1994
"2749",2749,24.3,11,0,7,1994
"2750",2750,25.5,9,0,7,1994
"2751",2751,29.3,13,0,7,1994
"2752",2752,31.5,16,0.3,7,1994
"2753",2753,22.5,15.3,0,7,1994
"2754",2754,24.8,11.3,0,7,1994
"2755",2755,23,14,0,7,1994
"2756",2756,25.8,12.5,0,7,1994
"2757",2757,25,13,0,7,1994
"2758",2758,24.5,11,0,7,1994
"2759",2759,26.5,12,0,7,1994
"2760",2760,27.8,11.5,0,7,1994
"2761",2761,28.5,14,0,7,1994
"2762",2762,26.8,13.3,0,7,1994
"2763",2763,28.3,16.8,0.8,7,1994
"2764",2764,31.8,16.8,0,7,1994
"2765",2765,28.5,16.5,0.3,7,1994
"2766",2766,22.5,18,0,7,1994
"2767",2767,26.3,14.8,3.5,7,1994
"2768",2768,21.8,9.3,0,7,1994
"2769",2769,26.5,12.8,0,7,1994
"2770",2770,30.5,18.3,0,7,1994
"2771",2771,26.3,15,0.2,8,1994
"2772",2772,23,12,0,8,1994
"2773",2773,24.8,17,0.4,8,1994
"2774",2774,29.5,19.8,0,8,1994
"2775",2775,23.8,16.8,0.7,8,1994
"2776",2776,26.6,15.3,0,8,1994
"2777",2777,26.5,17,0,8,1994
"2778",2778,23.3,14.3,0,8,1994
"2779",2779,25,12,0,8,1994
"2780",2780,23.3,15.5,1.3,8,1994
"2781",2781,18,14,3.7,8,1994
"2782",2782,17.8,13.5,9.4,8,1994
"2783",2783,19.9,8.2,0,8,1994
"2784",2784,20.6,6.7,0,8,1994
"2785",2785,20,5.3,0,8,1994
"2786",2786,23.5,6.5,0,8,1994
"2787",2787,24.5,11.8,1.8,8,1994
"2788",2788,19,10.5,0,8,1994
"2789",2789,21.3,14,2,8,1994
"2790",2790,21.8,8.8,0,8,1994
"2791",2791,20.5,11,0,8,1994
"2792",2792,23.3,13.3,0,8,1994
"2793",2793,26.5,15.5,0,8,1994
"2794",2794,21.5,11.5,0.3,8,1994
"2795",2795,22,15.8,5.3,8,1994
"2796",2796,19.5,12.5,3.6,8,1994
"2797",2797,22.8,15,0.4,8,1994
"2798",2798,20.3,10,0,8,1994
"2799",2799,19.4,9.6,0,8,1994
"2800",2800,20.5,9,0,8,1994
"2801",2801,19,10.3,0.5,8,1994
"2802",2802,16.5,13,6.4,9,1994
"2803",2803,16.8,8.5,1.7,9,1994
"2804",2804,21,9.5,0,9,1994
"2805",2805,17.8,15.5,3.9,9,1994
"2806",2806,20,11.5,0,9,1994
"2807",2807,19,6.5,0,9,1994
"2808",2808,16.5,7,0,9,1994
"2809",2809,18.5,7,12.2,9,1994
"2810",2810,17.8,7.9,1.9,9,1994
"2811",2811,17.4,9.2,10.3,9,1994
"2812",2812,16.2,3.5,1.2,9,1994
"2813",2813,17.4,13,3.1,9,1994
"2814",2814,17.5,9.3,0.1,9,1994
"2815",2815,19,10,4.9,9,1994
"2816",2816,17.8,9.8,38.8,9,1994
"2817",2817,14.5,8.8,14.4,9,1994
"2818",2818,13.8,5,0,9,1994
"2819",2819,13.5,7.5,0,9,1994
"2820",2820,14.3,8.3,8.8,9,1994
"2821",2821,13.3,11,7.5,9,1994
"2822",2822,15.3,7.8,0.2,9,1994
"2823",2823,19.3,11.8,0.1,9,1994
"2824",2824,19.3,10.5,0,9,1994
"2825",2825,18.3,13.2,0.5,9,1994
"2826",2826,17.9,13.2,0,9,1994
"2827",2827,17.5,14.3,0.1,9,1994
"2828",2828,17.3,9.3,0,9,1994
"2829",2829,18.5,8.8,0,9,1994
"2830",2830,17.3,8.5,0,9,1994
"2831",2831,14.8,11.8,0,9,1994
"2832",2832,14.3,10.5,0,10,1994
"2833",2833,15.5,8.8,0.1,10,1994
"2834",2834,15.5,9,3.7,10,1994
"2835",2835,12.8,-0.5,0.8,10,1994
"2836",2836,10.5,0.5,0,10,1994
"2837",2837,14,0.8,0,10,1994
"2838",2838,15.3,1.5,0,10,1994
"2839",2839,16.8,2.8,0,10,1994
"2840",2840,16.5,2.8,0,10,1994
"2841",2841,17.3,0.3,0,10,1994
"2842",2842,19,6,0,10,1994
"2843",2843,17.3,5.5,0,10,1994
"2844",2844,17.8,7.5,0,10,1994
"2845",2845,17.5,7.8,0,10,1994
"2846",2846,17.5,5.5,0,10,1994
"2847",2847,17.5,8.3,0.2,10,1994
"2848",2848,13.3,6,0,10,1994
"2849",2849,11.5,0.5,0,10,1994
"2850",2850,13.4,5,0,10,1994
"2851",2851,14.5,10,0.9,10,1994
"2852",2852,14,10,3.7,10,1994
"2853",2853,15.9,11,6.4,10,1994
"2854",2854,17,9,10.8,10,1994
"2855",2855,14,7,0,10,1994
"2856",2856,14,8.5,8.2,10,1994
"2857",2857,12.5,6.5,0.2,10,1994
"2858",2858,12.8,4.8,0.1,10,1994
"2859",2859,12,4.8,0,10,1994
"2860",2860,12,4.5,6.8,10,1994
"2861",2861,13.5,10.8,6.6,10,1994
"2862",2862,15.8,12,25,10,1994
"2863",2863,13.5,7,11.2,11,1994
"2864",2864,12.5,0.5,0,11,1994
"2865",2865,14,5.8,0.4,11,1994
"2866",2866,17.5,11.5,2.9,11,1994
"2867",2867,15,10.3,25.5,11,1994
"2868",2868,11.3,8,3.5,11,1994
"2869",2869,14.3,5.5,0,11,1994
"2870",2870,13.8,6,0,11,1994
"2871",2871,14.5,10.5,1.5,11,1994
"2872",2872,12.5,7.5,5.2,11,1994
"2873",2873,10.8,9.3,0,11,1994
"2874",2874,12.5,9.5,3.7,11,1994
"2875",2875,13,7.5,1.1,11,1994
"2876",2876,15.3,10.8,0.8,11,1994
"2877",2877,15.5,10.5,0.2,11,1994
"2878",2878,13.5,5.3,0.1,11,1994
"2879",2879,11,5.5,0.3,11,1994
"2880",2880,12,6.7,4,11,1994
"2881",2881,14.6,10.7,3.7,11,1994
"2882",2882,15.8,14,0,11,1994
"2883",2883,15,6.8,0.5,11,1994
"2884",2884,11.5,3.3,0.4,11,1994
"2885",2885,13.5,10.5,0,11,1994
"2886",2886,14,11,0,11,1994
"2887",2887,14,11,0,11,1994
"2888",2888,13.5,9,0,11,1994
"2889",2889,12.4,10.2,0,11,1994
"2890",2890,11,8.8,0,11,1994
"2891",2891,10.5,4.5,0,11,1994
"2892",2892,9.5,7.3,0,11,1994
"2893",2893,9.5,7,0,12,1994
"2894",2894,9.3,7.3,0,12,1994
"2895",2895,12.5,6.3,0,12,1994
"2896",2896,12.8,6.5,7.3,12,1994
"2897",2897,13,4.5,0,12,1994
"2898",2898,11.8,4.3,4.5,12,1994
"2899",2899,12,5.3,5.4,12,1994
"2900",2900,12,5.8,11,12,1994
"2901",2901,12.5,-0.5,15,12,1994
"2902",2902,11.6,0,0.1,12,1994
"2903",2903,14.8,11.6,0,12,1994
"2904",2904,14.5,11,0,12,1994
"2905",2905,14.5,11.5,0,12,1994
"2906",2906,12.5,0.5,2.6,12,1994
"2907",2907,6.1,-4.7,0,12,1994
"2908",2908,8.8,-4,0.4,12,1994
"2909",2909,9.2,-1.8,0,12,1994
"2910",2910,12,8.5,7.8,12,1994
"2911",2911,9.5,2.5,0.1,12,1994
"2912",2912,7.8,-0.3,0,12,1994
"2913",2913,6.3,0.5,0.2,12,1994
"2914",2914,5,-2.3,0,12,1994
"2915",2915,0,-5.5,0,12,1994
"2916",2916,0,-5.5,0,12,1994
"2917",2917,5.5,-3.5,0.1,12,1994
"2918",2918,10,4.5,2.7,12,1994
"2919",2919,12.3,5.5,2.5,12,1994
"2920",2920,13.8,12,3.3,12,1994
